Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
397558,6/30/2019 12:09,3596220000000000.0,"Eichmann, Hayes and Treutel",travel,6.34,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,3/25/1988,2861bcb23b6c8059a25d2462078b0d16,1341058152,40.802572,-92.751617,0
707191,10/28/2019 16:37,3513510000000000.0,Lubowitz-Walter,kids_pets,22.88,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",5/29/1966,e4e9d50c8537a01f865c0dcde6085d98,1351442227,32.78973,-90.962729,0
449536,7/19/2019 2:07,4451950000000000.0,Eichmann-Russel,misc_pos,32.38,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,7/30/1980,1681833c23e399362ab8461462e36236,1342663675,34.305448,-101.303733,0
994284,2/10/2020 12:29,3540210000000000.0,Hackett Group,travel,479.13,Steven,Yoder,M,94975 David Mews Apt. 316,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,6/19/1992,1e8fa372b199426fcdd998029ca4c101,1360499351,33.81816,-101.8978,0
517724,8/11/2019 19:51,342360000000000.0,Kessler Inc,travel,5.59,Gabriella,Jordan,F,1299 Joshua Plains,Howes Cave,NY,12092,42.7045,-74.3648,1304,Jewellery designer,6/9/1970,e102f8f6414ad13c34f457438f1935f0,1344714663,43.420101,-75.165941,0
84223,2/19/2019 3:56,180031000000000.0,"Ferry, Reichel and DuBuque",grocery_net,80.73,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1/5/1972,5af88c33d6a688dd03ba1c3a70804bfd,1329623761,31.441321,-87.329258,0
873741,12/21/2019 4:47,375083000000000.0,"Rodriguez, Yost and Jenkins",misc_net,55.08,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",12/14/1976,3d33581559afe907037615f7daf90f77,1356065273,46.36398,-97.702863,0
659200,10/7/2019 15:18,4464460000000.0,"Kling, Howe and Schneider",home,13.03,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1/24/1990,1891ce3b70273b7a092f4c04da1d2fe9,1349623091,30.362765,-85.554198,0
89176,2/22/2019 12:16,3518230000000000.0,Kuhn Group,food_dining,36.39,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,9/11/1970,44a41af1fc8126f4861dcca6a7ac1c18,1329912987,33.519156,-96.806117,0
469182,7/26/2019 1:18,4839040000000000.0,Torp-Labadie,gas_transport,84.15,Meredith,Campbell,F,043 Hanson Turnpike,Hedrick,IA,52563,41.1826,-92.3097,1583,Geochemist,6/28/1999,bc30e46b28f9815a3ea5038a9a1d477f,1343265483,40.583148,-92.04249,0
200586,4/13/2019 13:56,342351000000000.0,Champlin-Casper,home,35.71,Rebecca,Obrien,F,5619 Mendoza Inlet,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,6/8/1990,af2ca6d0b7b3b92f225d761952b74ae3,1334325418,32.585319,-84.719747,0
26118,1/15/2019 20:45,3529600000000000.0,"Monahan, Hermann and Johns",travel,6.64,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,12/17/1986,d4b8b0142120cdd1c6e2ad726bc15516,1326660326,40.249232,-78.055713,0
789816,12/1/2019 23:13,180073000000000.0,Greenholt Ltd,health_fitness,2.66,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,12/8/1953,98eb060c81809f4e80a29c2bad3c61d8,1354403606,35.319984,-81.003254,0
827318,12/9/2019 22:06,4586810000000000.0,Thiel PLC,misc_pos,43.17,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",7/5/1997,6dad905b2a1998dbb156b4858e389406,1355090795,31.609964,-79.333139,0
691783,10/21/2019 20:48,3513620000000000.0,"Lang, Towne and Schuppe",kids_pets,4.05,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,6/26/1955,eb4445a96f30447c144ad41d2dad5071,1350852508,44.502173,-98.12749,0
472340,7/27/2019 8:35,4988300000000.0,"Schmeler, Bashirian and Price",shopping_net,4.1,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,3/17/1937,36ae6f1f81601b1d48280c36f530aada,1343378156,40.961072,-74.169796,0
486857,8/1/2019 3:50,4.31137e+18,"Schaefer, McGlynn and Bosco",gas_transport,53.41,Phillip,Delacruz,M,26678 Lisa Locks Apt. 904,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,9/21/1969,dfbd2f7fb6c7b8e01cb60b84f7163ac0,1343793042,39.929406,-103.529389,0
260840,5/10/2019 3:48,2256230000000000.0,Macejkovic-Lesch,shopping_pos,8.21,Christopher,Grimes,M,39631 Dunn Radial,Grantham,NH,3753,43.5103,-72.1334,2971,Charity fundraiser,4/11/1948,5988ea66caa35b04ab0a7bbab080b550,1336621697,43.234196,-73.12447,0
884054,12/22/2019 22:10,343464000000000.0,"Dare, Casper and Bartoletti",kids_pets,69.38,Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,8/13/1962,7f8eb4b829c86a54ae0d609cad2a0eef,1356214248,36.510051,-77.618662,0
1029766,3/2/2020 18:11,3541690000000000.0,Rau-Grant,kids_pets,8.55,Mark,Nguyen,M,62631 Ashley Ramp Apt. 965,Sea Island,GA,31561,31.1989,-81.3322,298,"Engineer, structural",4/22/1963,33dae03849f575c534ae9d91118a7de0,1362247889,30.449876,-80.624144,0
672067,10/13/2019 16:17,5152050000000000.0,"Schumm, McLaughlin and Carter",food_dining,8.94,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,9/12/1972,826f34f3e3267b3ae74e5186cdba640f,1350145049,29.323721,-89.644138,0
321523,6/3/2019 2:08,581293000000.0,Haley Group,misc_pos,31.19,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,10/6/1989,19af32e6e5006bb1f65746b192add5c6,1338689329,37.139789,-98.662972,0
538965,8/19/2019 4:44,3567530000000000.0,"Schuppe, Nolan and Hoeger",shopping_pos,6.75,Amanda,Vance,F,14601 Downs Skyway Apt. 440,Sterling City,TX,76951,31.8351,-101.0017,1143,"Scientist, biomedical",3/19/1962,1428123cbea36215850fad64c39306ee,1345351450,32.720256,-101.260116,0
881500,12/22/2019 14:11,4.29274e+18,Stark-Koss,home,5.21,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,6/9/1973,0287efe69fecc2eb630571142819bae6,1356185474,38.635302,-76.906016,0
459676,7/22/2019 5:14,4328930000000000.0,Doyle Ltd,grocery_pos,216.9,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,5/6/1981,4e516ba32254bbf971dd0b161b58d027,1342934054,43.885846,-88.433625,0
328505,6/5/2019 19:55,4642260000000000.0,Ruecker-Mayert,kids_pets,79.45,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",4/23/1987,4eec5ab4d9f79512ce8cd8d59ff87ed9,1338926104,39.552224,-109.530043,0
151161,3/22/2019 19:41,6011150000000000.0,Lynch-Wisozk,home,21.82,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",10/4/1991,900351e6bfa2baa2091a347d75eeefd0,1332445299,37.542473,-122.954618,0
997185,2/12/2020 9:11,4.74288e+18,"Tillman, Dickinson and Labadie",gas_transport,82.75,Cassandra,Sanders,F,78117 George Mountains,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",4/13/1991,6bcf399ce28ca1817b6e811130e3c673,1360660295,20.559363,-154.853975,0
214508,4/19/2019 19:54,3504180000000000.0,"Watsica, Haag and Considine",shopping_pos,50.47,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",7/23/1992,3a390fcc0d1e3631765ddf78242996c1,1334865261,41.564493,-83.882769,0
944772,1/12/2020 18:53,6524380000000000.0,"Hettinger, McCullough and Fay",home,60.28,Jasmine,Foster,F,954 White Alley Apt. 251,Phil Campbell,AL,35581,34.347,-87.7154,5778,"Engineer, aeronautical",12/5/1952,af378b094527a466bafdba942b523c57,1358016813,33.640262,-87.04286,0
665465,10/10/2019 22:26,36153900000000.0,Schumm PLC,shopping_net,1066.31,Erik,Stevens,M,84033 Pitts Overpass,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,10/13/1949,4af1e28e605f90ab6c3fc62e3cd041f2,1349907988,27.953876,-81.8687,1
977718,2/1/2020 9:31,3565420000000000.0,"Goldner, Kovacek and Abbott",grocery_pos,74.12,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838,38.9763,-87.3667,4081,Energy engineer,3/15/1938,13e5920eee71c3a9a0505163229bde5c,1359711115,38.206057,-86.846695,0
567586,8/29/2019 19:47,4981130000000.0,"Schaefer, Fay and Hilll",entertainment,102.78,Joseph,Spencer,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,4/3/1946,256060421785071507b5fbadd21a4e6f,1346269630,40.609038,-80.651973,0
920594,12/30/2019 19:29,30290600000000.0,Monahan-Morar,personal_care,38.18,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,9/3/1961,f8a0408047ae1fa2425d148b112d78d3,1356895742,37.363642,-87.363479,0
1029446,3/2/2020 16:12,630452000000.0,Torphy-Goyette,shopping_pos,8.65,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,6/12/1972,92a6636e3d2f59094e8609eec350c10f,1362240726,45.951452,-86.184266,0
413693,7/6/2019 12:19,30026800000000.0,Torphy-Kertzmann,health_fitness,75.3,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,9/3/1979,410c166cd69bd0206361131f96349191,1341577185,32.596389,-91.459815,0
417787,7/7/2019 14:24,371226000000000.0,Schaefer Ltd,kids_pets,5.27,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,12/24/1974,1d03849d04ccf1d563a5d07d3e40ffbc,1341671046,39.680035,-89.070494,0
540562,8/19/2019 15:32,4.35814e+18,Bins-Howell,personal_care,123.61,Dawn,Stephens,F,91542 Marissa Shores Apt. 053,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,10/5/1972,7696aaba4866ec983b5b7eb1715d31a0,1345390334,42.948599,-91.636642,0
345013,6/11/2019 4:58,4247920000000.0,Mante Group,misc_net,41.19,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,3/9/1939,37e8c45d5c67c8996406c2b079e0e2fc,1339390685,38.922282,-84.142349,0
54321,2/2/2019 6:27,4.01811e+18,Flatley Group,misc_pos,4.96,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",4/15/1935,499b2eb577444f679cc9a752e207ccaa,1328164072,40.471488,-74.980312,0
280102,5/18/2019 18:32,4623560000000.0,"O'Connell, Botsford and Hand",home,19.37,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,7/15/1954,e1318d174358636463ae6a701b22f9ea,1337365951,43.027255,-95.145159,0
937219,1/8/2020 9:07,3598220000000000.0,"Moore, Dibbert and Koepp",misc_net,201.18,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",10/21/1970,755246a291ded6eff2490b42d921dc8f,1357636075,39.919101,-73.514445,0
1038657,3/6/2020 22:49,4.71574e+18,Erdman-Ebert,personal_care,72.97,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,3/30/1941,2ce75912c4326dbc3244ed9f31de3117,1362610179,37.049586,-96.6609,0
186909,4/7/2019 8:43,4874010000000000.0,Koepp-Parker,grocery_pos,82.36,Patricia,Russell,F,89297 Wilson Green Suite 601,Moscow,IA,52760,41.5646,-91.0859,533,Chief Technology Officer,1/13/1990,17b70cce1861561621898fa54166c0a1,1333788231,41.135494,-91.825838,0
440386,7/15/2019 7:46,6506120000000000.0,"Moore, Dibbert and Koepp",misc_net,60.02,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,5/4/1984,c11dba87766c649948057cdf13235dcd,1342338364,33.262952,-96.119479,0
217118,4/20/2019 19:57,4.31137e+18,Abshire PLC,entertainment,37.55,Phillip,Delacruz,M,26678 Lisa Locks Apt. 904,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,9/21/1969,7932a4d947137d198e3710dfcf74e9b1,1334951858,40.941107,-103.838968,0
76753,2/15/2019 1:08,2720430000000000.0,Huels-Hahn,gas_transport,80.86,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",8/22/1997,c53cfc6535bdda441e93ec04717a629f,1329268083,44.341231,-70.666355,0
119797,3/8/2019 21:31,4451440000000000.0,Kozey-Kuhlman,personal_care,37.09,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,9/11/1999,3d4c97c1155a36b3ac3a44fdf36b1cc3,1331242273,34.353872,-92.855811,0
888405,12/23/2019 16:58,3531130000000000.0,Connelly-Carter,home,162.59,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",7/13/1975,5f5955da11ef8e658ad92c4c53657284,1356281912,44.703464,-73.465552,0
697341,10/25/2019 0:29,213114000000000.0,Brekke and Sons,gas_transport,52.64,Jeremy,Perry,M,797 Jennifer Loop Suite 634,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,7/14/1963,4424ecac016ff6c6304434addfc1c739,1351124961,43.092551,-93.358891,0
14442,1/9/2019 0:33,343669000000000.0,Cummerata-Jones,gas_transport,68.68,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,11/16/1949,e6238908a2e88af70349680cc3c0ce2f,1326069199,34.095233,-80.512741,0
535076,8/18/2019 4:31,372382000000000.0,"Moore, Dibbert and Koepp",misc_net,92.69,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1/21/1966,55dfe21524337362f6680a93b02dad76,1345264269,41.352148,-74.372312,0
638704,9/29/2019 3:41,4.86131e+18,Kutch LLC,gas_transport,55.92,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",12/16/1977,3651ba2b7de625556d7ee65e44dc9a89,1348890119,30.504315,-91.801796,0
968056,1/26/2020 11:32,30135200000000.0,Cummerata-Jones,gas_transport,65.13,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",11/27/1992,3b94d2f4145ef821e3662e2986da063d,1359199975,39.220303,-94.451392,0
978839,2/1/2020 21:12,3519610000000000.0,Abbott-Rogahn,entertainment,29.78,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",5/6/1929,7c0efc2774b9e9807c175ff362364421,1359753141,41.278084,-124.193188,0
491489,8/3/2019 1:34,4670610000000000.0,"Raynor, Reinger and Hagenes",gas_transport,78.85,Bianca,Novak,F,0953 David Skyway,Cuthbert,GA,39840,31.7706,-84.7936,5726,Fitness centre manager,8/14/1947,c4393e1f786820d6c468990b9d3f954c,1343957669,32.334112,-83.999339,0
444750,7/16/2019 20:48,6011630000000000.0,Cormier LLC,health_fitness,6.82,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.644,3876,Senior tax professional/tax inspector,11/19/1960,36ba748d18783b436973db8c0d9b9713,1342471690,36.089845,-88.422452,0
41016,1/25/2019 6:28,3559160000000000.0,"Monahan, Bogisich and Ledner",misc_pos,33.76,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,2/15/1974,6f8c934840a672e49b099f789f9d1ea3,1327472889,42.66932,-77.765504,0
956213,1/19/2020 12:45,3518230000000000.0,Daugherty-Thompson,food_dining,60.81,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,9/11/1970,4fedb5adb703c5c9d58c89d29facc1d3,1358599529,32.791637,-96.394182,0
584477,9/5/2019 0:12,4.73685e+18,Turner and Sons,shopping_pos,6.83,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",5/23/1953,0fb618f6d544f5be6b93038c12e68dee,1346803942,44.005286,-74.120787,0
510726,8/9/2019 20:22,3517530000000000.0,"Reichel, Bradtke and Blanda",travel,3.03,Tracy,Conway,F,6778 Campos Field,Bonfield,IL,60913,41.1573,-88.0619,1617,Medical secretary,4/25/1990,3d0d27356a0ed1b412d727fa65122fb0,1344543775,42.093789,-88.452649,0
851988,12/15/2019 20:10,3523840000000000.0,Thiel-Thiel,entertainment,45.41,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,11/20/1970,3df36db2ce940347e279e3a9c797cb32,1355602208,32.523524,-86.040625,0
811633,12/7/2019 10:02,3582400000000000.0,"Baumbach, Strosin and Nicolas",shopping_pos,3.11,Michele,Patrick,F,557 Lynn Garden Suite 907,Spirit Lake,ID,83869,47.9657,-116.868,4161,Production manager,6/12/1957,c65a5ff8ed6fe0c7fc901500910f178f,1354874571,47.304537,-116.939915,0
1028643,3/2/2020 10:37,3556610000000000.0,Marks Inc,gas_transport,49.8,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,12/27/1999,59d757f516600f41925163d0b6b6cdce,1362220671,28.774331,-95.609938,0
628453,9/23/2019 21:48,4452370000000000.0,Bartoletti and Sons,personal_care,38.3,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,3/4/1978,39f9caa7b2a3daad74168088d833fe76,1348436916,32.390512,-97.135572,0
740332,11/12/2019 7:09,60490596305.0,Heller-Langosh,gas_transport,55.73,Karen,Johnson,F,4349 Anna Flat Suite 214,Haynes,AR,72341,34.8838,-90.7666,222,"Programmer, applications",5/19/1963,26ffce15414ff2df7de77f1b89945e29,1352704154,35.811479,-90.33492,0
426698,7/10/2019 16:10,4640400000000.0,Schoen-Quigley,kids_pets,35.45,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,6/13/1951,a2c7fe793b54da47375f6ef999d78f41,1341936628,29.752511,-92.383206,0
895296,12/25/2019 15:56,3568260000000000.0,Padberg-Rogahn,entertainment,161.46,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,11/24/1994,a7824c464396e0882c18f50ad072859e,1356451006,41.588535,-85.557231,0
782294,11/30/2019 18:35,343669000000000.0,Hamill-D'Amore,health_fitness,3.53,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,11/16/1949,fd83d92c28e6da333ab0890d37d90156,1354300543,34.079437,-80.74603,0
598404,9/10/2019 23:33,4198470000000.0,Terry-Huel,shopping_net,1.03,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,8/20/1971,90ba8f7ebd3aab62dc77bd1b43a70283,1347320024,40.644434,-95.08612,0
960147,1/21/2020 6:15,6592240000000000.0,Funk Group,grocery_net,33.3,Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",10/7/1994,4f010474f6e0920768d8d1d2531da44f,1358748916,33.191761,-85.382357,0
739146,11/11/2019 18:31,4.18183e+18,Altenwerth-Kilback,home,27.62,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",9/6/1988,cf3119fb4ee01481aeee31052a5d6368,1352658665,37.025619,-105.877927,0
380640,6/24/2019 1:32,3560800000000000.0,Pacocha-O'Reilly,grocery_pos,90.03,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,12/17/1989,023f7058a7119cd5d4fc3538ad8b051d,1340501529,46.534629,-100.893251,0
746962,11/16/2019 1:51,30093000000000.0,McGlynn-Jaskolski,misc_pos,146.77,Jessica,Terry,F,6412 Elizabeth Gardens Suite 633,Maysville,KY,41056,38.6207,-83.8067,14228,Advertising account executive,3/26/1971,24ac4057483b1e380c6bf5283002cd2d,1353030670,38.906743,-83.427174,0
183615,4/6/2019 3:50,376657000000000.0,Vandervort-Funk,grocery_pos,88.85,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",12/3/1985,aa938dc9d2f063a2849faff491009f36,1333684207,30.539826,-93.885359,0
82850,2/18/2019 15:13,573284000000.0,White and Sons,home,104.63,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",4/17/1950,798a5877a16cf86c0a963f558c5a5f02,1329577987,43.497899,-72.866155,0
184000,4/6/2019 7:57,3585050000000000.0,Friesen-Stamm,gas_transport,69.22,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,12/28/1963,d0f4e30d1eca88deac48bc22959ba5c6,1333699041,43.661524,-76.36613,0
354401,6/15/2019 9:09,4191110000000000.0,Lebsack and Sons,misc_net,9.83,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,10/3/1992,f2cb7d1f8770a855c7c752c47691bfca,1339751368,39.436585,-81.977668,0
11037,1/7/2019 15:17,372509000000000.0,"Goyette, Howell and Collier",shopping_pos,7.32,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,6/18/1985,34b61c3fba8da661b92f98a1ba26cc68,1325949424,42.838338,-83.647075,0
525763,8/14/2019 17:35,4173950000000000.0,Metz-Boehm,shopping_pos,21.43,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,44b61dff055dd5f1ba47574d839a8301,1344965733,39.38386,-73.854569,0
464634,7/23/2019 23:39,2229380000000000.0,Schuppe LLC,entertainment,66.78,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,11/6/1984,508a524ad352e4f639a384251c3a1b57,1343086747,42.745369,-90.311908,0
223117,4/22/2019 18:24,4048510000000000.0,"Brown, Homenick and Lesch",health_fitness,53.76,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.366,-98.0054,1749,"Surveyor, mining",5/7/1973,72294701078c7fee65d49cd2d7b012d2,1335119041,42.07484,-97.799482,0
943390,1/12/2020 5:12,5596350000000000.0,Huels-Hahn,gas_transport,80.1,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",4/23/1941,2a1279bf10b9e6cc41bb352fb0caadd0,1357967541,29.179812,-90.453291,0
945632,1/13/2020 2:07,6011540000000000.0,Emard Inc,gas_transport,57.27,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",8/9/1972,c97e94ff980f08e11cbecc299d6bde20,1358042834,38.09199,-79.149185,0
13651,1/8/2019 17:36,213114000000000.0,"Kling, Howe and Schneider",home,19.81,Jeremy,Perry,M,797 Jennifer Loop Suite 634,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,7/14/1963,5e7a82d807c70226db7762a48e87c763,1326044190,44.375053,-92.898988,0
114217,3/5/2019 18:22,3586960000000000.0,Kuphal-Toy,food_dining,60.7,Benjamin,Rogers,M,24191 Elizabeth Mill,Bolivar,PA,15923,40.3673,-79.1605,1770,"Administrator, local government",12/8/1994,eee7acc13a6b517f5c79b68b856de796,1330971746,40.474143,-78.516504,0
513021,8/10/2019 15:23,60490596305.0,Leannon-Nikolaus,travel,2.5,Karen,Johnson,F,4349 Anna Flat Suite 214,Haynes,AR,72341,34.8838,-90.7666,222,"Programmer, applications",5/19/1963,20f388ad1a0f00e24e2158e0ed4f9a21,1344612221,34.922009,-89.805403,0
889251,12/23/2019 19:45,2242540000000000.0,Effertz LLC,entertainment,115.95,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,4/10/1996,f6bb5c29ab93fd6bc4e0a0cb2a27a27f,1356291924,37.499854,-86.249096,0
601782,9/12/2019 23:21,375975000000000.0,"Lowe, Dietrich and Erdman",kids_pets,11.88,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,4/6/1973,8d0335e51e62ed82c8a5734df1865188,1347492067,41.844273,-72.511477,0
620438,9/21/2019 8:01,4986930000000000.0,Kris-Weimann,misc_net,6.71,Erika,Gonzalez,F,907 Courtney Via Apt. 896,Irvine,KY,40336,37.6858,-83.9862,13061,"Editor, magazine features",6/18/1959,18b5ea31ea70998e0f9f1d53d587d33b,1348214460,37.063729,-83.651213,0
793382,12/2/2019 14:53,3533010000000000.0,Denesik and Sons,shopping_pos,6.76,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,3/1/1994,e67d8cdcc68c71a060c187c7179e5e90,1354459989,42.603614,-75.724899,0
878398,12/22/2019 0:26,345389000000000.0,Friesen-Stamm,gas_transport,62.06,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,5/19/1984,c9c78a453ed935a4b2c546697435e8d2,1356136001,34.840421,-89.320935,0
217857,4/21/2019 2:00,180085000000000.0,"Reichert, Huels and Hoppe",shopping_net,2.6,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1/18/1970,a947401a5e2697c0ccb8344476938a47,1334973636,28.495106,-97.010588,0
